,,5/23/2021 12:38:24 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,5/23/2021 6:36:45 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,5/23/2021 12:36:40 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,5/23/2021 6:36:39 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,5/24/2021 12:36:55 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,5/24/2021 6:36:39 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,5/24/2021 12:36:39 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,5/24/2021 6:36:40 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/25/2021 12:36:40 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,5/25/2021 12:38:58 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,5/25/2021 6:37:07 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/25/2021 12:40:24 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,5/25/2021 6:36:41 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/26/2021 12:36:39 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,5/26/2021 6:36:39 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,5/26/2021 12:36:44 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,5/26/2021 6:36:40 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,5/27/2021 12:36:50 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,5/27/2021 6:36:39 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,5/27/2021 12:36:39 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,5/27/2021 6:36:51 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,5/28/2021 12:38:34 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,5/28/2021 6:37:21 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,5/28/2021 12:36:47 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,5/28/2021 6:40:23 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,5/29/2021 12:36:39 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,5/29/2021 6:36:39 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,5/29/2021 12:36:45 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/29/2021 6:36:39 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,5/30/2021 12:36:40 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,5/30/2021 6:36:45 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,5/30/2021 12:36:41 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,5/30/2021 6:36:57 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,5/31/2021 12:36:44 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,5/31/2021 6:36:42 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/31/2021 12:37:11 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/31/2021 12:39:07 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,5/31/2021 6:40:32 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,Total for 881631439117,,,,,,,,,,,,,,,,,$19.75,,,,,
"881631439938
1305M319FNRMA02
21 P20001",,5/11/2021 8:50:10 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,3.67,,,$2.75,,,,,
,,5/11/2021 9:18:16 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,,$1.65,,,,2.33,,,$3.85,,,,,
"MSISDN
PO Number",,Call Date,,,,Description,,,,,,Rate,,,,Quantity,,,Amount,,,,,
"881631439938
1305M319FNRMA02
21 P20001",,5/11/2021 9:29:42 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,,$1.65,,,,3.00,,,$4.95,,,,,
,,Total for 881631439938,,,,,,,,,,,,,,,,,$11.55,,,,,
"881631444961
1305M319FNRMA02
21 P20001",,5/11/2021 3:36:04 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,Total for 881631444961,,,,,,,,,,,,,,,,,$0.50,,,,,
"881631444968
1305M319FNRMA02
21 P20001",,5/14/2021 1:40:30 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,Total for 881631444968,,,,,,,,,,,,,,,,,$0.25,,,,,
"881631444983
1305M319FNRMA02
21 P20001",,5/12/2021 2:20:11 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,Total for 881631444983,,,,,,,,,,,,,,,,,$0.25,,,,,
"881631444984
1305M319FNRMA02
21 P20001",,5/5/2021 11:51:10 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,5/6/2021 12:15:21 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,Total for 881631444984,,,,,,,,,,,,,,,,,$0.50,,,,,
"881631444986
1305M319FNRMA02
21 P20001",,5/11/2021 3:34:09 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/12/2021 12:15:48 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,5/12/2021 12:17:01 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,Total for 881631444986,,,,,,,,,,,,,,,,,$1.00,,,,,
"881631444987
1305M319FNRMA02
21 P20001",,5/12/2021 3:58:44 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,5/12/2021 11:50:40 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/12/2021 11:52:47 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,5/13/2021 12:15:23 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,Total for 881631444987,,,,,,,,,,,,,,,,,$1.25,,,,,
"881631444989
1305M319FNRMA02
21 P20001",,5/12/2021 3:56:35 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,Total for 881631444989,,,,,,,,,,,,,,,,,$0.25,,,,,
"881631444990
1305M319FNRMA02
21 P20001",,5/11/2021 5:44:55 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,Total for 881631444990,,,,,,,,,,,,,,,,,$0.25,,,,,
"881631444991
1305M319FNRMA02
21 P20001",,5/5/2021 11:46:45 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,5/6/2021 12:15:29 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,5/9/2021 3:48:05 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.33,,,$0.25,,,,,
,,Total for 881631444991,,,,,,,,,,,,,,,,,$0.75,,,,,
"881631454299
1305M319FNRMA02
21 P20001",,5/4/2021 10:07:28 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,4.67,,,$3.50,,,,,
,,5/4/2021 10:15:25 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,,$1.65,,,,0.33,,,$0.55,,,,,
,,5/4/2021 10:16:48 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,,$1.65,,,,2.33,,,$3.85,,,,,
,,Total for 881631454299,,,,,,,,,,,,,,,,,$7.90,,,,,
"881631454525
1305M319FNRMA02
21 P20001",,5/1/2021 12:16:51 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,3.33,,,$2.50,,,,,
,,5/1/2021 12:36:51 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,2.67,,,$2.00,,,,,
,,5/1/2021 12:56:40 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,2.00,,,$1.50,,,,,
,,5/1/2021 12:58:45 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,5/1/2021 1:16:51 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,3.00,,,$2.25,,,,,
,,5/1/2021 1:36:41 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,3.00,,,$2.25,,,,,
,,5/1/2021 1:56:11 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,3.00,,,$2.25,,,,,
,,5/1/2021 2:16:06 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,3.00,,,$2.25,,,,,
,,5/1/2021 2:23:40 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,3.00,,,$2.25,,,,,
,,5/1/2021 4:39:21 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,3.67,,,$2.75,,,,,
,,5/1/2021 4:45:36 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,3.00,,,$2.25,,,,,
,,5/11/2021 11:52:45 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,5.67,,,$4.25,,,,,
,,5/21/2021 12:27:05 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,6.00,,,$4.50,,,,,
"MSISDN
PO Number",,Call Date,,,,Description,,,,,,Rate,,,,Quantity,,,Amount,,,,,
"881631454525
1305M319FNRMA02
21 P20001",,5/31/2021 1:05:11 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,6.00,,,$4.50,,,,,
,,Total for 881631454525,,,,,,,,,,,,,,,,,$36.50,,,,,
"881631454614
1305M319FNRMA02
21 P20001",,5/11/2021 3:53:24 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,2.00,,,$3.30,,,,,
,,5/18/2021 2:03:55 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,2.67,,,$4.40,,,,,
,,5/18/2021 6:37:59 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,2.00,,,$3.30,,,,,
,,5/18/2021 6:40:27 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,4.00,,,$6.60,,,,,
,,5/18/2021 11:12:17 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,3.67,,,$6.05,,,,,
,,5/18/2021 11:33:05 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,0.33,,,$0.55,,,,,
,,5/18/2021 11:34:29 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,4.00,,,$6.60,,,,,
,,5/19/2021 4:06:54 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,5.67,,,$9.35,,,,,
,,5/19/2021 8:40:45 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,0.33,,,$0.55,,,,,
,,5/19/2021 8:42:12 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,5.00,,,$8.25,,,,,
,,5/19/2021 9:04:06 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,4.33,,,$7.15,,,,,
,,5/19/2021 1:36:42 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,1.00,,,$1.65,,,,,
,,5/19/2021 1:38:13 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,0.33,,,$0.55,,,,,
,,5/19/2021 1:39:40 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,5.67,,,$9.35,,,,,
,,5/27/2021 5:20:38 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,3.00,,,$4.95,,,,,
,,5/27/2021 9:57:14 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,4.67,,,$7.70,,,,,
,,5/28/2021 2:31:34 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,5.00,,,$8.25,,,,,
,,5/28/2021 7:05:45 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,0.33,,,$0.55,,,,,
,,5/28/2021 7:07:07 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,5.00,,,$8.25,,,,,
,,5/28/2021 7:29:31 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,4.00,,,$6.60,,,,,
,,5/28/2021 12:01:35 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,0.33,,,$0.55,,,,,
,,5/28/2021 12:02:59 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,3.33,,,$5.50,,,,,
,,5/28/2021 12:06:37 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,4.00,,,$6.60,,,,,
,,5/28/2021 4:39:18 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,4.67,,,$7.70,,,,,
,,5/28/2021 9:12:14 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,0.33,,,$0.55,,,,,
,,5/28/2021 9:13:40 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,0.33,,,$0.55,,,,,
,,5/29/2021 1:47:47 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,7.00,,,$11.55,,,,,
,,5/29/2021 6:23:19 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,4.67,,,$7.70,,,,,
,,5/28/2021 9:15:12 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256443784 ],,,,,,$1.65,,,,4.33,,,$7.15,,,,,
,,Total for 881631454614,,,,,,,,,,,,,,,,,$151.80,,,,,
"MSISDN
PO Number",,Call Date,,,,Description,,,,,,Rate,,,,Quantity,,,Amount,,,,,
"881631455100
1305M319FNRMA02
21 P20001",,5/11/2021 8:56:36 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,2.67,,,$2.00,,,,,
,,5/11/2021 8:36:10 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,,$1.65,,,,4.33,,,$7.15,,,,,
,,Total for 881631455100,,,,,,,,,,,,,,,,,$9.15,,,,,
"881631455361
1305M319FNRMA02
21 P20001",,5/11/2021 4:46:52 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,2.67,,,$2.00,,,,,
,,5/11/2021 4:49:38 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,6.00,,,$4.50,,,,,
,,5/11/2021 5:12:20 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,3.00,,,$2.25,,,,,
,,5/11/2021 5:32:01 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,5.67,,,$4.25,,,,,
,,5/11/2021 5:54:23 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,4.00,,,$3.00,,,,,
,,5/11/2021 6:15:10 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,2.00,,,$1.50,,,,,
,,5/11/2021 6:19:46 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,5/11/2021 6:37:43 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,3.00,,,$2.25,,,,,
,,5/11/2021 6:57:42 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,3.33,,,$2.50,,,,,
,,5/11/2021 7:18:03 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,3.00,,,$2.25,,,,,
,,5/11/2021 7:38:01 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,3.00,,,$2.25,,,,,
,,5/11/2021 7:43:01 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,2.67,,,$2.00,,,,,
,,5/11/2021 10:33:52 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,4.67,,,$3.50,,,,,
,,5/21/2021 11:30:01 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,6.00,,,$4.50,,,,,
,,5/31/2021 11:41:23 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,5.33,,,$4.00,,,,,
,,Total for 881631455361,,,,,,,,,,,,,,,,,$41.75,,,,,
"881631455458
1305M319FNRMA02
21 P20001",,5/12/2021 1:25:32 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,4.67,,,$3.50,,,,,
,,5/12/2021 1:30:59 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.67,,,$1.25,,,,,
,,5/12/2021 1:50:42 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,3.33,,,$2.50,,,,,
,,5/12/2021 2:10:51 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,3.00,,,$2.25,,,,,
,,5/12/2021 2:30:34 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,3.33,,,$2.50,,,,,
,,5/12/2021 2:50:45 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,5.67,,,$4.25,,,,,
,,5/12/2021 3:12:52 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,2.33,,,$1.75,,,,,
,,5/12/2021 3:17:35 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,2.00,,,$1.50,,,,,
,,5/12/2021 3:36:31 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,3.00,,,$2.25,,,,,
,,5/12/2021 3:56:21 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,3.33,,,$2.50,,,,,
,,5/12/2021 4:16:31 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,3.00,,,$2.25,,,,,
,,5/12/2021 4:36:21 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,3.00,,,$2.25,,,,,
,,5/12/2021 4:41:11 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,2.33,,,$1.75,,,,,
,,5/12/2021 6:38:11 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,6.00,,,$4.50,,,,,
,,5/22/2021 10:32:39 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,6.33,,,$4.75,,,,,
,,5/12/2021 4:46:21 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,,$1.65,,,,1.33,,,$2.20,,,,,
,,Total for 881631455458,,,,,,,,,,,,,,,,,$41.95,,,,,
"881631455882
1305M319FNRMA02
21 P20001",,5/4/2021 10:22:54 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,5/4/2021 10:24:45 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.00,,,$0.75,,,,,
,,5/4/2021 10:40:53 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,3.00,,,$2.25,,,,,
,,5/4/2021 10:43:59 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,4.00,,,$3.00,,,,,
,,5/4/2021 10:51:16 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,0.67,,,$0.50,,,,,
,,5/4/2021 10:52:33 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,2.33,,,$1.75,,,,,
,,5/4/2021 10:02:49 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,,$1.65,,,,4.00,,,$6.60,,,,,
,,Total for 881631455882,,,,,,,,,,,,,,,,,$15.85,,,,,
"881631456049
1305M319FNRMA02
21 P20001",,5/13/2021 6:47:19 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.67,,,$1.25,,,,,
,,5/14/2021 8:27:31 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,3.00,,,$2.25,,,,,
,,5/14/2021 8:47:00 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,2.00,,,$1.50,,,,,
,,5/14/2021 8:51:35 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,1.33,,,$1.00,,,,,
,,5/14/2021 9:09:30 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,2.67,,,$2.00,,,,,
"MSISDN
PO Number",,Call Date,,,,Description,,,,,,Rate,,,,Quantity,,,Amount,,,,,
"881631456049
1305M319FNRMA02
21 P20001",,5/14/2021 9:28:51 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,2.67,,,$2.00,,,,,
,,5/14/2021 9:48:20 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,2.67,,,$2.00,,,,,
,,5/14/2021 9:56:52 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,2.33,,,$1.75,,,,,
,,5/15/2021 12:28:14 AM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,3.00,,,$2.25,,,,,
,,5/15/2021 8:35:35 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,3.33,,,$2.50,,,,,
,,5/16/2021 8:35:41 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,3.33,,,$2.50,,,,,
,,5/13/2021 6:50:23 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,,$1.65,,,,2.33,,,$3.85,,,,,
,,5/7/2021 4:50:35 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,1.67,,,$2.75,,,,,
,,5/10/2021 6:49:11 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,1.00,,,$1.65,,,,,
,,5/10/2021 6:53:29 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,3.67,,,$6.05,,,,,
,,5/10/2021 8:32:40 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,1.00,,,$1.65,,,,,
,,5/10/2021 8:34:10 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,0.33,,,$0.55,,,,,
,,5/11/2021 1:09:35 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,4.67,,,$7.70,,,,,
,,5/11/2021 5:41:35 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,4.33,,,$7.15,,,,,
,,5/11/2021 10:13:35 AM,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256432394 ],,,,,,$1.65,,,,4.67,,,$7.70,,,,,
,,5/10/2021 8:35:40 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 14256443784 ],,,,,,$1.65,,,,2.67,,,$4.40,,,,,
,,Total for 881631456049,,,,,,,,,,,,,,,,,$64.45,,,,,
"881631456173
1305M319FNRMA02
21 P20001",,5/11/2021 8:43:22 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,4.33,,,$3.25,,,,,
,,5/11/2021 8:51:06 PM,,,,Iridium to PSTN Voice and Data Call [ Dest: 12066163256 ],,,,,,$1.65,,,,2.67,,,$4.40,,,,,
,,Total for 881631456173,,,,,,,,,,,,,,,,,$7.65,,,,,
"881631456500
1305M319FNRMA02
21 P20001",,5/19/2021 12:25:15 PM,,,,Iridium RUDICS   Circuit Switched Data Call,,,,,,$0.75,,,,5.00,,,$3.75,,,,,
